Headline,Headline ID
Duped again: Macaulay Culkin is not dead,1943
Macaulay Culkin: Death claims about former child star revealed to be yet another hoax,1944
Amazon Is Going To Open A Physical Store!,1945
Macaulay Culkin dead: Actor is victim of another death hoax,1946
Amazon is opening its first physical store,1947
Macaulay Culkin dead: The death hoax is once again on the child actor,1948
Man breaks down in tears when a lost recording of his deceased wife resurfaces,1949
Macaulay Culkin Dead? Fans Freak Out Over Death Rumors,1950
Macaulay Culkin Dead?,1951
"Macaulay Culkin NOT Dead: Facebook, Twitter Death Hoax Goes Viral",1952
Macaulay Culkin dead hoax: Fake death report spreads on social networks,1953
Macaulay Culkin Victim of Another Online Death Hoax,1954
Watch US Marine get shot in HEAD by Taliban sniper - and live to tell tale,1955
"Amazon to launch first brick-and-mortar store, report says",1956
Amazon Is Opening a Brick-and-Mortar Store in Manhattan,1957
Are Rumors of the Apple Watch in Feb True?,1958
"Macaulay Culkin Dead? Hoax Goes Viral, Claims Actor Found Dead in Apartment",1959
APPLE WATCH: THE ENGRAVING MAY ALSO BE PART OF THE SHOW,1960
Apple rumored to further enhance personalization of Apple Watch with custom engravings,1961
Raven-Symone blasts fake report alleging she was abused by Bill Cosby: ‘Keep me out of this’,1962
Ex Co-Star Raven Symoné Blasts Rape Rumor ... THAT'S DISGUSTING!,1963
Another Victim? Raven-Symoné Reveals What Really Happened On ‘Cosby Show’ Set,1964
Allegation Bill Cosby sexually molested Raven Symone are just a hoax,1965
Raven-Symoné Slams Rumors That Bill Cosby Molested Her,1966
Raven Symone ‘Files Molestation Charges Against Bill Cosby’ is Fake,1967
World's oldest burger,1968
Would you take a bite out of the world's oldest burger? Men keep Quarter Pounder they bought 20 YEARS ago for a friend who never showed up to meet them,1969
20-year-old burger: McDonald's Quarter Pounder looks eerily new after 2 decades,1970
‘Islamic tribunal confirmed in Texas’,1971
Pregnant woman loses eye after police shoot bean bag at her,1972
"AP report: Police say gunman in FSU library shooting, Myron May, was alumnus",1973
‘I will have justice for what they did to me’: Pregnant St. Louis woman loses eye after police fire non-lethal round at car during Ferguson protest (VIDEO),1974
Pregnant St. Louis woman loses eye after police fire non-lethal round: reports,1975
Pregnant Ferguson woman loses her EYE after police shoot her car with bean bag during violent protests,1976
Pregnant Woman Loses Eye During Ferguson Riots After Officer Shoots Bean Bag Round At Car,1977
Ferguson protester shot in the eye with rubber bullet by police,1978
Ferguson riots: Pregnant woman loses eye after cops fire BEAN BAG round through car window,1979
We just found out the #Ferguson Protester who claim she was shot in the eye with a rubber bullet was a false story guys. Smh..,1980
Report: HBO Now coming to Apple TV next month,1981
"Kurt Sutter Announces Plans For ‘Sons Of Anarchy’ Movie Starring Charlie Hunnam, Brad Pitt",1982
Blundering boyfriend burns down college after trying to impress his girlfriend with elaborate marriage proposal,1983
After ISIS trick mum into eating son - 5 other reluctant cannibals including those forced to eat own body parts,1984
ISLAMIC STATE ‘FED MURDERED MAN TO HIS OWN MOTHER’,1985
ISIS: Desperate mum told 'you've just eaten your son' after visiting militants' base in search of kidnap victim,1986
Seven teenage girls get pregnant on school trip,1987
Russian Yeti Or Bigfoot Hoax? New Footage Sparks Debate,1988
Kei Nishikori Highest-Paid Tennis player in the World,1989
DNA Results Confirm Michael Jackson Is Biological Father Of Bruno Mars,1990
Parents are furious after seven girls aged 13-14 fall pregnant on a school trip,1991
7 teen girls get pregnant on school trip Read more at http://www.wnd.com/2014/12/7-teen-girls-get-pregnant-on-school-trip/#F5filOd6yFpASPV9.99,1992
BiH: Seven Primary School Students Pregnant After Five-Day Excursion,1993
North Korea Leader Kim Jong Un Is Still In Charge: Source,1994
Rodney Constantine keeps Facebook promise and turns himself in to police,1995
You all had an abortion! [Google Translate],1996
"Bosnia: Seven underage girls return from five day school trip, pregnant",1997
Seven girls as young as 13 become pregnant on a school trip,1998
TBS speeds up Seinfeld 7.5% to gain an extra 2 minutes of commercial ad time.,1999
REPORT: Apple's Watch Will Come In 2 Storage Sizes,2000
Parents' anger after seven Bosnian schoolgirls aged 13 and 14 fall pregnant on class trip,2001
EBay appears to be planning an Apple Watch app,2002
Guantanamo Detainee Exchanged for American POW Attempts a Return to Battle,2003
eBay developing Apple Watch software with ties to iOS app,2004
"UNIVERSITY DROPS TERM ‘FRESHMAN,’ REPLACES IT WITH ‘FIRST-YEAR’",2005
eBay working on bidding app for Apple Watch,2006
KFC Marijuana Sales To Begin In Colorado? It’s Unbelievable — Literally,2007
‘Evocative shape': Is Vladimir Putin trolling the world with his motorcade formation?,2008
"Dogs DO go to heaven… and cats, and horses: Pope assures young boy that there is a place in paradise for animals as well",2009
Seth Rogen to Star as Steve Wozniak in Sony's Steve Jobs Biopic [Updated],2010
ISIS supporters mourn death of ‘youngest fighter’,2011
Nun who had no idea she was pregnant gives birth after going to hospital with stomach pains,2012
Real-life Magneto boy 'becomes living magnet' after getting massive electric shock from street lamp,2013
Nun complains of stomach pains... and GIVES BIRTH: Sister who had 'no idea' she was pregnant has a baby boy at hospital in Italy,2014
Chugging eggnog at office party lands man in hospital,2015
Nun who gave birth ‘had no idea’ she was pregnant,2016
Wayward sister ‘nun the wiser’ about baby,2017
Cloistered nun has a stomach ache  hospital gives birth to a baby [Google Translate],2018
Founding Fathers-Era Time Capsule Found in Boston,2019
Nun 'has surprise baby' after complaining of stomach pains,2020
"Cloistered nun gives birth to a baby  The convent: ""There is a sister"" [Google Translate]",2021
Nasty iOS 8 Bug Could Erase Your iCloud Drive Documents,2022
iOS 8 bug could delete your iCloud Drive documents,2023
A New iOS 8 Bug Can Delete All Of Your iCloud Documents,2024
Amazon's Newest Tablet Will Come With Free News From The Washington Post,2025
Bug in iOS 8's 'Reset All Settings' Option Also Erases iCloud Drive Documents,2026
Don’t ‘Reset All Settings’ in iOS 8 unless you want to lose your iCloud files,2027
Michelle Obama: The First Woman?,2028
Update: Frisco paramedics transporting patient believed to be exhibiting Ebola-like symptoms,2029
Man With Ebola-Like Symptoms Claims Contact With 'Patient Zero' in Texas,2030
"Feminist Aborts Baby For Being A Boy, Shocked People Don’t Approve",2031
Report: Apple Is Shutting Down Beats Music,2032
Apple to shut down Beats Music: Report,2033
Apple Killing Beats Music: 5 Fast Facts You Need to Know,2034
Apple’s Beats Music Brand May Go Away. Apple’s Beats Music Service is Sticking Around.,2035
Apple Is Going To Shut Down Beats Music,2036
Report: Apple Rethinking Beats Music Brand,2037
ISIS fighters now 'at the gates of Baghdad': Islamic militants fighting 'just one mile from Iraqi capital' despite days Western airstrikes,2038
Apple is reportedly shutting down Beats Music just three months after picking the company up.,2039
Apple Reportedly Planning to Shut Down Beats Music,2040
"HACKERS TO SONY: If You Make Any More Trouble, We'll Destroy You",2041
Apple Watch Developers Told to Limit Features to Save Battery Life,2042
"Apple is limiting features on the Apple Watch to save battery life, according to developers",2043
Has Kim Yo-Jong Taken Over For Kim Jong Un? Sister Assumes North Korea State Duties While Brother Undergoes Medical Treatment,2044
Passenger Wears A Hazmat Suit To Dulles Airport [PHOTO],2045
"Is Kim Jong-un's Sister, Kim Yo-jong, Running North Korea In His Mysterious Absence?",2046
Is Kim Jong-un’s sister now the power behind the North Korean throne?,2047
Kim Jong-Un's Sister Takes Control in North Korea,2048
"What We Know About Kim Yo Jong, Who May Control North Korea",2049
N Korean leader misses annual ritual; sister ‘takes over duties’,2050
Kim Jong-Un's sister reportedly running N. Korea,2051
"In Kim Jong Un's absence, his sister may rule. Or not.",2052
US Intel: Taliban Man Released From Gitmo in Bergdahl Deal is Back to Militant Activity,2053
Kim Jong-Un 'Has Difficulty Walking And Needs About 100 Days To Recuperate',2054
Bergdahl: Senator Says Jihadists Swapped For U.S. Troop ‘In Touch’ With Al-Qaida Affiliate,2055
One of 'Taliban Five' in Bowe Bergdahl swap allegedly returned to militancy,2056
Guantanamo detainee who was swapped in prisoner deal for Bowe Bergdahl 'tried to rejoin 'Al Qaeda',2057
Official: Gitmo prisoner traded for Bergdahl reaching out to Taliban,2058
Another Boko Haram Attack Repelled By Armed Women,2059
Story of ‘gutsy bravehearts’ who fought off Boko Haram is a hoax,2060
The men caught cat-calling and wolf whistling their own MOTHERS: Hilarious TV show disguises women so they can experience their sons' behaviour,2061
CATCALLING IS NEVER FUNNY UNLESS IT'S THESE BROS TRICKED INTO CATCALLING THEIR MOTHERS,2062
Story of ‘gutsy bravehearts’ who ‘repelled’ Boko Haram attack is a hoax,2063
"19-year-old girl wakes up during brain surgery, asks doctors ‘How’s it going?’",2064
'Whistling At Your Mom': Video Showing Sons Catcalling their Mothers Goes Viral [VIDEO],2065
TV show tricks chronic catcallers into harassing their own mothers,2066
Watch Two Guys Appear to Get Tricked Into Catcalling Their Own Moms,2067
NEWS/ Viral Video: What Happens When You Accidentally Catcall Your Mom,2068
These Men Catcalling Their Undercover Mothers Is the Best Payback Ever,2069
This Campaign Shows A Pretty Genius Way To Stop Men Catcalling In The Street,2070
Animal lovers abuzz over pope’s comments that 'paradise is open to all of God’s creatures',2071
NEWS/ All Dogs Go to Heaven! Pope Francis Confirms Paradise Is Open to All of God's Creatures,2072
"Pope Francis did not tell boy heaven has room for pets, contrary to report",2073
Purdon Ebola Hoax: ‘Texas Town Quarantined After Family Of Five Test Positive For The Ebola Virus’ Article is Fake,2074
Officials: Report That Area Town Is Under Ebola Quarantine Is False,2075
A Wanted Man Responded To A Police Facebook Post That He Would Turn Himself In,2076
"Texas, Hold 'Em",2077
Magic mushrooms found in BUCKINGHAM PALACE by Alan Titchmarsh,2078
Did Paul Rudd Help Take Down Dallas Airport Homophobe?,2079
Paul Rudd Is Not the Viral Video Hero Who Tackled a Gay Basher in Dallas,2080
Paul Rudd Helped Tackle A Violent Homophobe So That’s Another Reason To Love Him [UPDATE],2081
Did Paul Rudd Help Tackle That Dallas Airport Gay-Basher?,2082
Schoolboy who got electric shock from lamppost claims he now has magnetic powers,2083
"Islamic Tribunal Using Sharia Law In Texas Has Been Confirmed Tribunal members say they will avoid Sharia's ""criminal law.""",2084
Boy who suffered powerful electric shock claims he now has 'superpowers' like X-Men's Magneto as metal objects stick to him,2085
Israel denies causing Gaza floods by opening dams,2086
Google Said to Buy Redwood City Offices for $585 Million,2087
Omsk schoolboy turned into a man-magnet after shock,2088
The “Flood Libel” Propagandists of 2015,2089
"This boy nearly died, now he has a superpower like Marvel’s Magneto",2090
Hundreds of Palestinians flee as Israel opens dams into Gaza Valley,2091
"Palestine accuses Israel of opening dams, flooding Gaza, forcing evacuations",2092
Meet the X-BOY: Electric shock turns kid into MAGNETO,2093
'How's it going?': Teenager wakes up during brain surgery and asks doctors for progress report,2094
"10% of Consumers 'Very Likely' to Buy a Smartwatch in 2015, Suggesting 24M Apple Watches",2095
"UBS survey finds 10% of consumers want a smartwatch, expects 24M Apple Watch sales in fiscal 2015",2096
"Boy, 5, given £15.95 invoice for missing friend's birthday party",2097
IS Militants Kill 300 Iraqi Soldiers with Chlorine Gas,2098
Reports: Islamic State uses chlorine gas against Iraqi forces,2099
Utah man hospitalized after eggnog-chugging competition,2100
Iraq: US to Probe ISIS' Chlorine Attack on Iraqi Security Personnel,2101
Islamic State accused of using chlorine gas on Iraqi soldiers,2102
BREAKING: ISIS USES CHEMICAL WEAPONS – Murders 300 Iraqi Soldiers in Chlorine Gas Attack,2103
Nujaifi Condemns / Daash / crime in Saqlawiyah and Alsiger areas of Anbar.,2104
Another ISIS Massacre: ISIS Kills 300 Iraqi Soldiers With Chlorine Gas,2105
ISIS chlorine attack on security forces confirmed – Iraq officials,2106
URGENT: ISIS kills 300 Iraqi soldiers by chlorine gas attack in Saqlawiyah,2107
Islamic State militants allegedly used chlorine gas against Iraqi security forces,2108
ISIS KILLS 300 IRAQI SOLDIERS WITH CHLORINE GAS: SHIA MP,2109
"Phone 6s Will Sport Dual-lens Camera, Healthkit Sensors: Rumor",2110
"iPhone 6s Rumor Suggests Dual Lens Optical Zoom Camera, Pressure Sensors Inbound",2111
Fake-News Report Claims Michael Jackson Is Father Of Bruno Mars,2112
"Next-gen iPhone rumored to sport dual-lenses, DSLR quality in 'biggest camera jump ever'",2113
iPhone 6s ... transfiguration Nurse,2114
Next-generation Apple iPhones' features leaked,2115
"Rumor: Apple Watch to feature 512MB of RAM, 4GB of storage",2116
Spec leak suggests Apple Watch will be on par with Android Wear rivals,2117
Report: Apple Watch Will Need Charging Every Day,2118
CNN Reports Hackers Sent Message to Sony: ‘You’ve Done the Right Thing’,2119
You may be able to make appointments at the Apple Store to try on the Apple Watch when it launches,2120
"Gold Apple Watch Edition Could Cost As Much As $1,200",2121
Fake Lisa Bonet Tweet on Cosby Scandal Fools Major Media Outlets,2122
White House Fence Jumper Actually Made It Pretty Far Inside,2123
Fence jumper reportedly made it much further into White House than Secret Service said,2124
"Omar Gonzalez, White House Fence-Jumper, Made it Farther Inside",2125
Report: Fence jumper made it into East Room of White House,2126
White House Fence Jumper Pushed Past Female Guard,2127
Fence-jumper ran through much of main floor of White House: report,2128
Report: Secret Service Lied About White House Fence Jumper,2129
Fence-jumper got farther into White House,2130
White House Fence Jumper Made It Further Into Building Than Reported,2131
"White House Fence Jumper Got Farther Than Previously Thought, Sources Say",2132
Son pays off his parents' mortgage in a heartwarming Christmas video,2133
North Dakota Names Landfill After Obama,2134
Hilarious: North Dakota Pays Special Tribute to President Obama,2135
‘Cannibal mother tries to eat her newborn baby after giving birth’,2136
"NHL expansion rumors: This time, Las Vegas is about to get a team",2137
Comcast calls rumor that it disconnects Tor users “wildly inaccurate”,2138
The Apple Watch's battery life will reportedly be just like any other smartwatch,2139
"High-end Apple Watch to start at $5,000 -- analyst",2140
Report: Tom Brokaw Wants Brian Williams Fired,2141
Tom Brokaw wants Brian Williams fired,2142
Tom Brokaw Wants Brian Williams Fired Over Iraq Helicopter Story: Report,2143
Saddam Hussein’s pilots training Islamic State group,2144
Apple Watch launch expected in late March,2145
Code/Red: Apple Watch Battery Life — “Charge Nightly”,2146
ESPN to save NFL's image with all-male domestic abuse discussion,2147
Female teacher facing sack after making SEX TAPE with teenager,2148
"At Elon, ‘first-year’ has not replaced ‘freshman,’ university says",2149
University Bans Word ‘Freshman’ Because It’s Sexist and Promotes Rape,2150
"Elon University has not banned the term ‘freshman,’ despite rumors",2151
NHL Expansion Plan Report Is 'Complete Fabrication': Bettman,2152
The World's Most Accurate Apple Analyst Says The Apple Watch Is Coming In March,2153
Islamic State flying three jets in Syria: monitor,2154
"Islamic State Militants Have Been Flying 3 Captured Warplanes Over Syrian Airport, Witnesses Say",2155
"Unconfirmed: ISIS Claims Kayla Mueller, American Female Hostage, Is Dead",2156
Islamic State Flying Three Jets in Syria,2157
Islamic State fighters training to fly captured jets — watchdog,2158
Islamic State 'training pilots to fly fighter jets',2159
Islamic State May Have Fighter Jets Now After Seizing Russian-Made MiGs,2160
Mum Offers to Sell Twin Boy to Save Twin Girl,2161
Does ISIS have an airforce? Terrorist 'fighter pilots' are being trained on captured MiGs by Saddam Hussein's ex-air force officers,2162
Opposition group: ISIS militants training to fly warplanes in Syria,2163
"Islamic State Training Pilots in Military Jets, Monitors Say",2164
"Islamic State training pilots to fly MiG fighter planes, says monitoring group",2165
"Insiders Claim Steel Apple Watch to Start at $500, Gold at $4,000",2166
ISIS pays tribute to its 'Cub of Baghdadi' child soldier,2167
ISIS Releases YouTube Video Showing 10-Year-Old 'Martyr' Allegedly Killed in Battle,2168
Sadly Vladimir Putin Hasn’t Been Driving Round In A Motorcade Shaped Like A Penis,2169
Vladimir Putin’s Motorcade Looks Like A Massive Knob,2170
NASA Confirms Earth Will Experience 6 Days of Total Darkness in December 2014!,2171
"ISIS Treasurer Reportedly Steals $1M From Group, Flees To Turkey",2172
"Student interviews his dad for vlog, fails spectacularly",2173
Amazon plans ad-supported video streaming service - NY post,2174
Chinese State Media Warns People To Stop Calling Themselves Dumbledore,2175
Here Are Microsoft's New Robot Security Guards,2176
High school student scores $72M playing the stock market,2177
Teen Makes $72 Million on the Stock Market,2178
EXCLUSIVE: New York Mag’s Boy Genius Investor Made It All Up,2179
"New York schoolboy who made $72MILLION trading stocks on his lunch breaks - and now takes his friends out to dine on $400 caviar, drives a BMW and has definitely made his immigrant parents proud",2180
High School Student Rumored to Have Made $72 Million Trading Stocks,2181
"Teen Made $72 Million Trading Stocks, Confirms Teen Dominance Worldwide",2182
"No, that high school kid didn't make $72 million trading stocks",2183
Mechanical polar bear ‘threatened with ASBO for singing Christmas songs’,2184
Mohammed Islam Denies Making $72 Million From Stock Market Trading,2185
Meet the 17-Year-Old Who Made $72 Million During His High-School Lunch Breaks,2186
‘Tempting Eyes’ Ban: Saudi Women With Pretty Eyes Made To Cover Them Up,2187
‘How’s it going?’: Teen wakes up during brain surgery,2188
"Surgery Patient Wakes Up, Asks Doc 'How's It Going?'",2189
Hugh Hefner is not dead: Playboy founder makes it to film night despite mortality rumours,2190
"Teen Iga Jasica wakes up during brain surgery, asks how it’s going",2191
Iga Jasica Says Awakening During Brain Surgery Was No Mistake,2192
There Are Still Two McDonald’s That Serve McPizza From the ’90s,2193
"No, McPizza is not available in two US McDonald's [Google Translate]",2194
"Here Are the 2 Places Left Where You Can Find That Taste of the ’90s, McDonald’s Pizza",2195
You can still order a McPizza at these two McDonald’s locations,2196
Attention children of the ’90s: you can still get McDonald’s pizza,2197
Fei Lin's Penis Stolen By Thieves: Chinese Man Allegedly Had Penis Stolen By Jealous Lovers,2198
"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",2199
Apple Watch mass production kicks off in January: Report,2200
Was The Video Of That Homeless Man Doing Good Deeds With $100 All An Elaborate Hoax!?,2201
"Homeless man who became a YouTube sensation after spending $100 on food for his beggar friends gets a surprise Christmas meal, makeover and night in a hotel in new video... but is it all a hoax by a 'serial prankster'?",2202
New Rumour Suggests Apple Watch to Launch in February,2203
Video: Marine saved by helmet after Taliban sniper attack,2204
US Marine survives headshot in Afghanistan,2205
Josh Paler Lin Gives A Homeless Man $100 And Follows Him To See How He Spends It,2206
Apple Watch launch has new timetable: Analyst,2207
"Eyewitness: Viral Video That Netted $130K in Donations ""is Bullshit""",2208
NEWS/ You'll Never Guess How a Homeless Man Spent $100—Watch the Touching Video!,2209
What One Homeless Man Does with $100 Will Astonish You (VIDEO),2210
Was Heart-Tugging Viral Video Of Generous Homeless Man All A Hoax?,2211
Did Josh Paler Lin Stage His Viral Video About Helping the Homeless?,2212
Apple Orders More Than 5 Million Watches for Initial Run,2213
"Marine Gets Shot in the Head, Walks Away",2214
What This Homeless Guy Did With $100 Completely Stunned The Man Who Gave It To Him,2215
"Prankster Gives Homeless Man $100, Secretly Follows Him And Learns He Buys Food For Others",2216
This Selfless Homeless Man Receives $100 & Doesn't Spend A Dime On Himself!,2217
Homeless man who received a meal and hotel stay after spending $100 donation on food for friends insists it was NOT a hoax – despite new witness insisting there was no way he could have been secretly filmed,2218
Moment U.S. Marine is saved by his Kevlar helmet as Taliban sniper bullet hits him in head,2219
Apple Watch delayed for February in limited quantity,2220
Macklemore Gets Twitter-Trolled with the #MacklemoreJoinedISIS,2221
KANYE WEST BARRED FROM ALL FUTURE AWARDS SHOWS,2222
"How did Fake Chinese News Site Dupe Washington Post, Atlantic, BBC?",2223
"Nuts! Indian guru coaxes 400 followers to cut off their testicles, grow closer to God",2224
400 men cut their testicles off believing it would help them meet God,2225
Brighton teenager killed in US air strikes in Syria,2226
British teenage jihadi believed to have been killed in Syria,2227
Brighton jihadi Khalil al-Britani killed in Syria drone strike,2228
Teenage British jihadi 'killed in US airstrikes': 19-year-old from Brighton died in US-led bombing,2229
Brit teenage jihadi killed in Syrian airstrike as Britain set to enter war,2230
"Apple Watch on Your Wrist in March, 12-inch MacBook Air Set for Q1 Launch: Analyst",2231
British teenage jihadist 'killed during US air strikes on Syria',2232
British Jihadi Killed In US Airstrike - Reports,2233
KANE'S FUTURE IN WINNIPEG IN DOUBT?,2234
iOS 8.2 may launch Monday with new health features,2235
"iOS 8.2 arriving Monday, here are full release notes",2236
Outrage as children imitate dog fighting,2237
Veterans Today reporting Iraqi Army Downs 2 UK Planes Carrying Weapons for ISIL,2238
UPDATE: Children used as dogs in fights,2239
Children in dog fighting horror,2240
Children Used To Replace Fighting Dogs,2241
Hugh Hefner Dead? Fans Panic That Playboy Founder Is Gone,2242
Public shaming: Underwear thief forced to walk around the block wearing the bras he stole,2243
"McDonald’s Removing Big Mac? Nope, ‘Apple Pies And Eliminating Large Size Options’ Article is Fake",2244
NASA: Viral news on days of darkness in December is hoax,2245
Seth Rogen Eyed to Play Apple's Steve Wozniak in Christian Bale's Steve Jobs Movie (Exclusive),2246
Shocking! Chinese parents sell their son to fund for daughter’s Cancer treatment,2247
Chinese parents try to SELL their son to pay for medical treatment for his sick twin sister,2248
Shocking picture shows mother trying to sell her own son to pay for twin daughter's cancer treatment,2249
Seth Rogen To Play Steve Wozniak In Steve Jobs Biopic,2250
Is this proof of bigfoot? New 'yeti' video shows giant hairy beast walking through forest,2251
Rumor Suggests 12-Inch Retina MacBook Air Could Launch During March 9 Apple Watch Event,2252
Islamic State Declares Captured Aid Worker to be 'Innocent',2253
"No, Vladimir Putin did not get pooped on by a bird during a First World War speech",2254
ISIS militants just 1 mile from Baghdad as fierce fighting reported near Iraqi capital,2255
Has Apple quietly fixed its iPhone 6 Plus ‘Bendgate’ problem?,2256
ESPN's Domestic Violence Panel Is Missing Something Important,2257
"No, ESPN is not having an all-male domestic violence panel tonight",2258
There was never a panel discussion on domestic violence planned for ESPN’s ‘Monday Night Football’ pregame show,2259
ESPN’s Domestic Abuse Tonight Panel Will Be 100% Dudes,2260
ESPN’s All-Male “Monday Night Football” Panel On Domestic Violence Is Not Real,2261
This College Student Claims She Was The 'Teletubbies' Sun Baby,2262
Scorned wife leaves love-rat husband and twin sister NAKED in car park,2263
"Woman catches husband cheating with her twin, humiliates them",2264
'I aborted my baby because it was a boy': Outrage after 'feminist' blogger claims gender prompted termination,2265
"Woman, Ting Su, Finds Husband Cheating With Her Own Twin, Gets Spectacular Revenge",2266
Spurned wife leaves cheating husband and twin naked in busy car park,2267
Boston.com pulls story accusing prof of sending ‘racist’ emails,2268
Report: Apple Watch to Ship in March,2269
This Guy Paid Off His Parents’ Mortgage For Christmas,2270
Son Pays Off His Parents’ Mortgage for Christmas,2271
This Man Paid Off His Parents' Mortgage for Christmas (Video),2272
VIDEO: Son Stuns Parents By Paying Off Their Mortgage As Christmas Surprise,2273
Has this Argentine woman fallen victim to a cruel online hoax? Adult video claiming to show teacher having sex with pupil isn't all it seems,2274
"Want a Gold Apple Watch? All You Need is $5,000",2275
The @FoxNewsPress Account Tweeting Lawsuit Threats Is a Fake,2276
Nationwide turkey recall? Ebola-infected birds? USDA debunks the hoax,2277
Fake Fox News Twitter account emerges after #FoxNewsFacts goes viral,2278
Google to Buy Redwood City Offices for $585M,2279
iFixit Debunks iPhone 6 Plus Reinforcement Claims,2280
Magic Mushrooms Found in Queen Elizabeth's Garden at Buckingham Palace,2281
Seth Rogen may play Steve Wozniak alongside Christian Bale as Steve Jobs,2282
Devoted pet owner spends £300 to save his GOLDFISH after it became constipated,2283
Seth Rogen to play Steve Wozniak alongside Christian Bale's Steve Jobs,2284
Seth Rogen set to play Steve Wozniak in Danny Boyle's Steve Jobs biopic,2285
Seth Rogen reported to play Woz in the upcoming Steve Jobs movie,2286
Seth Rogen to Play Apple Co-Founder Wozniak in Steve Jobs Biopic,2287
Texas boy suspended for saying he could make classmate ‘disappear’ with ‘Lord of the Rings’ sorcery,2288
Elementary school suspends boy after he threatens to turn fellow student invisible with the One Ring from Tolkien novels,2289
Suspended boy threatened to make student disappear with 'Lord of the Rings' replica ring,2290
Apple Watch Smartwatch to Ship 15 Million Units Worldwide in 2015,2291
"No, Saudi Arabia has not banned the ""tempting eyes""",2292
"If They Are Beautiful, The Woman Will Be In Trouble': Saudi Arabia Religious Police Ban 'Tempting Eyes'",2293
Saudi Arabia's Religious Police Outlaw 'Tempting Eyes',2294
"Saudi women with attractive eyes may be forced to cover even them up, if resolution is passed",2295
Saudi Arabia’s Religious Police Outlaw ‘Tempting Eyes’,2296
Microsoft turns to robotic security guards to watch for trouble,2297
"McDonald’s to Stop Serving Overweight Customers in January? Nope, ‘1/15/2015′ Story is Fake",2298
"Would you pay $10,000 for the Apple Watch?",2299
1901 Boston time capsule yields small red book,2300
Time Capsule from Paul Revere and Samuel Adams Discovered in Boston,2301
"""Oldest Time Capsule"" in U.S. Unearthed in Boston",2302
America's oldest time capsule unearthed at Boston statehouse after being buried in 1795 by Sam Adams and Paul Revere,2303
APPLE WATCH MAY GO ON SALE IN MARCH ACCORDING TO ANALYST,2304
"Apple Reported to Begin Shipping Apple Watch in March, 12-Inch MacBook Air in Early 2015",2305
"New report tips Apple Watch release in March, 12in MacBook Air in Q1",2306
Apple Watch shipments to start in March: 12in new MacBook Air expected to be launched in same quarter,2307
Analyst “Confirms” Apple Watch And 12-inch MacBook Air’s Q1 2015 Launch,2308
Party invoice: Boy sent bill for birthday no-show,2309
No joke: 5-year-old billed for missing friend’s birthday party,2310
"No, the world's oldest tree has not been accidentally cut down by loggers in the Amazon",2311
Parents billed $29 for a ‘no-show fee’ after five-year-old son misses birthday party,2312
Penis graffiti drawn on £1.5million Bugatti Veyron,2313
Bugatti Veyron Vandalized With Penis Graffiti? Viral Photo Isn’t What It Seems,2314
Penis Drawn On Bugatti Veyron Could Be World's Most Expensive Car Vandalism,2315
Vandal paints penis on £1.5million Bugatti Veyron,2316
Someone Spraypainted A Penis On A £1.5m Bugatti Veyron And It Went Very Viral,2317
Vandals add rude paint job to $2.5m Bugatti (but luckily for the owner it all turned out to be a hoax),2318
Cheeky vandals paint giant penis on bonnet of £1.5 million Bugatti Veyron sportscar,2319
Has a woman aborted her baby because it's a boy?,2320
Apple Watch reportedly set to ship in the U.S. by March,2321
The Apple Watch Will Debut by Late March [Report],2322
Owl kills mate because he has a small penis,2323
REPORT: ISIS FIGHTING JUST ONE MILE OUTSIDE BAGHDAD DESPITE AIRSTRIKES,2324
"If you want an Apple Watch, you’ll probably be trekking to an Apple Store",2325
Apple Watch: Release well initially only in Apple Stores,2326
Unlucky in love man CHOPS OFF own penis because he was fed up with not having a girlfriend,2327
"'See you Monday': N.L. man keeps Facebook promise to police, turns himself in  Read more: http://www.ctvnews.ca/canada/see-you-monday-n-l-man-keeps-facebook-promise-to-police-turns-himself-in-1.2206960#ixzz3QEDaSGxU",2328
"Rodney Constantine, Newfoundland Suspect, Keeps Facebook Pledge To Turn Himself In",2329
NEWS/ Meet the Teletubbies Sun Baby: 19-Year-Old Jess Smith Reveals Herself as the Smiling Face Who Looked Over Teletubbyland,2330
"Canterbury Christ Church University student Jess Smith, from Chatham, starred as Teletubbies' sun",2331
"It was me! Student, 19, reveals SHE was the Teletubbies' giggling baby in the sky - and was paid just £250 and a box of toys",2332
PopWatch Teenager fights for the right to be recognized as Teletubbies' smiling sun-baby,2333
"Apple Watch users will need to recharge nightly, company still working to improve uptime before launch",2334
This Is What The Sun Baby From ‘Teletubbies’ Looks Like Now,2335
Meet The College Student Who Claims She Was The ‘Teletubbies’ Sun Baby,2336
"LG Display, Samsung unit to supply Apple Watch screens: South Korea paper",2337
Rumor: Apple Watch Screens To Be Supplied By LG Display And Samsung Display,2338
Air travelers wary of Ebola fears seen with surgical masks ... and a HAZMAT suit,2339
Apple in talks to become launch partner for cable-free HBO Now service,2340
HBO Reportedly in Talks with Apple for Launch of New Unbundled Streaming Service,2341
IRAQ ACCUSES BRITAIN OF DELIVERING WEAPONS TO ISLAMIC STATE,2342
Iraq shoots down 2 UK planes delivering weapons to ISIL,2343
Teacher sex tape exposed as a FAKE after internet detectives trace the origin of pornographic clip,2344
